gender,SeniorCitizen,Partner,Dependents,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,PhoneServiceStatus,Internet_AddOnCount,IsNewCustomer,AvgMonthlySpend,BillingRatio,RelativeSpend,TenureGroup,ContractPaymentCombo,CostDeviation
Female,No,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,103.25,No,Single phone line,1,No,72.98537313432837,0.7068801272089914,1.4146670156768273,49m+,Month-to-month_Electronic check,16.899064467766124
Male,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.4,No,Single phone line,0,No,79.6348275862069,3.555126231527094,0.28128396430257074,49m+,Two year_Bank transfer (automatic),-0.046079192546585546
Female,No,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),61.5,No,Multiple phone lines,1,No,76.16733333333333,1.2384932249322493,0.8074327577001514,25–48m,One year_Credit card (automatic),-5.8021218074656105
Female,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.26,Yes,Single phone line,0,No,4.445681818181819,0.23082460115170395,4.332293850007668,25–48m,Month-to-month_Credit card (automatic),-1.968235294117644
Male,No,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,50.14,No,No phone service,5,No,20.12596153846154,0.40139532386241594,2.49130954087239,49m+,Month-to-month_Electronic check,-6.258215211754539
Male,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,76.17,Yes,Multiple phone lines,0,No,49.560425531914895,0.6506554487582368,1.5369117432405746,25–48m,Month-to-month_Electronic check,-10.180935532233875
Male,No,No,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,54.4,Yes,No phone service,4,No,103.72066666666666,1.9066299019607842,0.5244856377064038,25–48m,Month-to-month_Mailed check,-1.998215211754541
Male,No,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,21.68,Yes,Single phone line,1,No,405.03000000000003,18.68219557195572,0.05352689924203145,0–6m,Month-to-month_Mailed check,-34.71821521175454
Male,No,No,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),78.45,No,Single phone line,3,No,79.1369696969697,1.0087567839001874,0.9913192317118,49m+,One year_Bank transfer (automatic),11.147878192534392
Male,No,No,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,42.95,Yes,No phone service,1,Yes,0.0,0.0,0.0,0–6m,Month-to-month_Mailed check,-13.448215211754537
Male,No,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.6,Yes,Single phone line,2,No,472.48333333333335,5.3327689992475555,0.18751984196973437,7–12m,Month-to-month_Bank transfer (automatic),32.201784788245455
Male,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.62,No,Single phone line,0,No,201.95,4.525997310623039,0.22094577865808368,0–6m,Month-to-month_Electronic check,-11.778215211754542
Female,Yes,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,88.29,Yes,Multiple phone lines,0,No,27.94953488372093,0.3165651249713549,3.1589076658096404,25–48m,Month-to-month_Electronic check,31.891784788245467
Male,No,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,42.98,No,No phone service,2,No,6.523636363636364,0.15178307034984562,6.588350055741359,7–12m,Month-to-month_Mailed check,-13.418215211754543
Male,No,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,106.47,Yes,Multiple phone lines,2,No,939.61,8.825115055884288,0.11331297027490128,0–6m,Month-to-month_Electronic check,20.119064467766123
Female,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),111.31,No,Multiple phone lines,3,No,118.4951111111111,1.0645504546861118,0.9393636493207409,25–48m,Month-to-month_Bank transfer (automatic),24.959064467766126
Female,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,119.81,No,Multiple phone lines,4,No,108.389,0.9046740672731824,1.1053704711732741,49m+,One year_Electronic check,22.742230941704037
Female,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,101.71,No,Single phone line,1,No,6183.71,60.79746337626586,0.01644805464680588,0–6m,Month-to-month_Electronic check,15.359064467766117
Male,No,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,90.09,No,Multiple phone lines,3,No,164.27121951219513,1.8234123599977259,0.5484222998253928,25–48m,One year_Electronic check,-6.977769058295962
Male,No,No,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,83.14,No,Single phone line,4,No,148.092,1.7812364686071687,0.561407773546174,25–48m,One year_Electronic check,15.83787819253439
Female,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,87.38,No,Multiple phone lines,0,No,486.035,5.562314030670635,0.17978129147077884,0–6m,Month-to-month_Electronic check,1.0290644677661192
Female,No,No,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,50.29,No,No phone service,2,No,468.42,9.31437661562935,0.10736091541778744,0–6m,Month-to-month_Mailed check,-6.1082152117545405
Male,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,97.55,Yes,Multiple phone lines,0,No,1387.62,14.224705279343926,0.07030022628673556,0–6m,Month-to-month_Electronic check,11.19906446776612
Male,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.29,Yes,Multiple phone lines,0,Yes,0.0,0.0,0.0,0–6m,Month-to-month_Electronic check,-30.060935532233877
Male,No,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,57.68,Yes,Multiple phone lines,1,No,38.1475,0.661364424410541,1.5120256897568647,13–24m,Month-to-month_Electronic check,1.28178478824546
Female,No,No,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.78,No,Single phone line,2,No,5.9975862068965515,0.07245211653656139,13.802219283619849,25–48m,Month-to-month_Bank transfer (automatic),26.38178478824546
Male,No,No,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,110.67,No,Multiple phone lines,2,No,340.51,3.076804915514593,0.3250124812780829,7–12m,Two year_Mailed check,9.750438184663537
Female,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.08,No,Single phone line,0,No,15.551014492753623,0.7043031926065952,1.4198430597752139,49m+,One year_Credit card (automatic),0.38424806201550155
Female,No,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,81.05,No,Multiple phone lines,1,No,18.404615384615383,0.22707730270962845,4.403786675583048,13–24m,Month-to-month_Electronic check,-5.300935532233879
Male,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),96.86,No,Multiple phone lines,6,No,113.26111111111112,1.169328010645376,0.8551920341394025,49m+,Two year_Bank transfer (automatic),23.26838104639684
Female,No,No,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,100.58,No,Multiple phone lines,1,No,135.5584375,1.3477673245177968,0.7419678321388147,25–48m,One year_Electronic check,3.5122309417040327
Female,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.56,No,Multiple phone lines,0,No,19.533617021276598,0.9060119212094897,1.103738236319275,25–48m,Two year_Credit card (automatic),-0.8860791925465854
Male,No,No,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,105.64,Yes,Multiple phone lines,2,No,299.12333333333333,2.831534772182254,0.3531653609993648,7–12m,One year_Electronic check,8.572230941704035
Male,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,17.4,No,Single phone line,0,Yes,0.0,0.0,0.0,0–6m,Month-to-month_Mailed check,-3.828235294117647
Male,No,No,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,30.23,No,No phone service,1,No,76.08,2.5167052596758186,0.3973449001051525,0–6m,One year_Mailed check,-37.07212180746561
Male,Yes,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),89.64,No,Single phone line,4,No,92.97039215686274,1.0371529691751755,0.9641779271916634,49m+,One year_Credit card (automatic),-7.427769058295965
Female,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,79.38,No,Single phone line,0,No,211.65,2.6662887377173092,0.3750531537916371,0–6m,Month-to-month_Mailed check,22.981784788245456
Female,No,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,109.95,No,Multiple phone lines,3,No,15.81544117647059,0.14384212075007355,6.952066576781812,49m+,One year_Electronic check,12.882230941704037
Female,No,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,99.01,No,Multiple phone lines,5,No,115.6661403508772,1.1682268493170103,0.8559981313429305,49m+,Two year_Electronic check,25.418381046396846
Female,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.33,No,Single phone line,0,No,391.48,16.78011144449207,0.059594359865127206,0–6m,Two year_Bank transfer (automatic),0.8839208074534142
Female,No,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,76.55,Yes,Single phone line,2,No,60.28,0.7874591770084912,1.269907100199071,0–6m,Month-to-month_Electronic check,20.151784788245457
Male,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,91.1,Yes,Multiple phone lines,3,No,568.2042857142857,6.237149129684806,0.16032966010715463,7–12m,Month-to-month_Electronic check,4.749064467766118
Male,No,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),50.83,No,No phone service,2,No,152.55450000000002,3.001268935667913,0.33319240009308143,13–24m,Month-to-month_Credit card (automatic),-5.568215211754541
Female,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.6,No,Multiple phone lines,0,No,10.538571428571428,0.5115811373092926,1.9547241426053954,49m+,One year_Credit card (automatic),-1.0957519379844953
Female,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.9,Yes,Multiple phone lines,2,No,105.81342105263157,1.217645811882987,0.8212568796615692,25–48m,Month-to-month_Electronic check,0.5490644677661294
Female,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,107.08,No,Multiple phone lines,6,No,131.29591836734693,1.226147911536673,0.8155622911323541,49m+,Two year_Mailed check,6.160438184663533
Male,No,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.38,No,Multiple phone lines,2,No,95.68175,1.070505146565227,0.9341384328777431,25–48m,Month-to-month_Electronic check,3.029064467766119
Male,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,74.41,Yes,Multiple phone lines,1,No,222.15866666666668,2.985602293598531,0.33494079306681707,25–48m,Month-to-month_Electronic check,-11.94093553223388
Female,No,No,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,81.14,No,Multiple phone lines,2,No,55.2712,0.6811831402514172,1.4680339851495896,25–48m,Month-to-month_Electronic check,24.74178478824546
Male,No,No,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),85.24,No,Multiple phone lines,4,No,41.77684210526316,0.49010842451036085,2.0403648457972183,25–48m,Two year_Credit card (automatic),11.648381046396835
Male,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,66.88,Yes,Single phone line,1,No,423.33,6.3296949760765555,0.157985495948787,0–6m,Month-to-month_Electronic check,-19.47093553223388
Male,No,No,No,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,88.54,No,Multiple phone lines,3,No,16.67289855072464,0.18830922239354686,5.310414366801978,49m+,Two year_Electronic check,14.948381046396847
Female,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.5,No,Single phone line,0,No,10.707272727272727,0.5223059866962306,1.9145865172355239,13–24m,Month-to-month_Bank transfer (automatic),-0.7282352941176455
Male,No,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,39.5,No,No phone service,1,No,89.8,2.2734177215189875,0.4398663697104677,0–6m,Month-to-month_Mailed check,-16.89821521175454
Female,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.94,No,Multiple phone lines,0,No,97.2042857142857,4.642038477282029,0.21542260041444383,13–24m,Month-to-month_Mailed check,-0.28823529411764426
Male,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,112.05,No,Multiple phone lines,3,No,139.23936170212767,1.242653830451831,0.8047293425526225,25–48m,Month-to-month_Electronic check,25.69906446776612
Female,No,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,56.26,Yes,Single phone line,1,No,16.714814814814815,0.2970994456952509,3.3658763571903387,0–6m,Month-to-month_Mailed check,-0.13821521175454166
Male,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),85.89,No,Single phone line,5,No,67.19970588235294,0.7823926636669337,1.2781305940589724,49m+,Two year_Credit card (automatic),12.298381046396841
Female,No,No,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,106.26,No,Multiple phone lines,2,No,293.6138888888889,2.7631647740343395,0.3619038608906255,13–24m,Month-to-month_Electronic check,19.90906446776613
Female,No,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,56.69,No,Single phone line,1,No,195.38111111111112,3.446482820799279,0.2901508732221356,7–12m,Month-to-month_Electronic check,0.29178478824545806
Female,No,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,82.25,No,Single phone line,1,No,136.0575,1.65419452887538,0.6045238226485126,0–6m,Month-to-month_Mailed check,25.85178478824546
Male,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.86,Yes,Single phone line,0,Yes,0.0,0.0,0.0,0–6m,Month-to-month_Electronic check,-5.53821521175454
Male,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.79,No,Multiple phone lines,0,No,32.16285714285714,1.4112706074092647,0.7085813271742027,25–48m,Two year_Bank transfer (automatic),0.343920807453415
Male,No,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),98.35,No,Multiple phone lines,3,No,115.54420289855072,1.17482666902441,0.8511893936068133,49m+,Two year_Credit card (automatic),-2.5695618153364705
Female,No,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,47.26,No,Single phone line,1,Yes,0.0,0.0,0.0,0–6m,Month-to-month_Mailed check,-9.138215211754542
Male,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),93.78,No,Multiple phone lines,5,No,145.5962962962963,1.552530350781577,0.6441097911526037,25–48m,Two year_Credit card (automatic),20.18838104639684
Male,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.56,Yes,Single phone line,0,No,57.31,2.929959100204499,0.34130169254929327,0–6m,Month-to-month_Mailed check,-1.6682352941176468
Female,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),53.21,Yes,No phone service,0,No,66.71071428571429,1.2537251322254142,0.797622999089887,13–24m,Month-to-month_Credit card (automatic),-3.188215211754539
Male,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.24,No,Single phone line,0,No,30.695735294117647,1.380203925095218,0.724530615960255,49m+,Two year_Credit card (automatic),-0.2060791925465857
Male,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.52,No,Single phone line,0,No,19.10142857142857,0.8481984267952296,1.178969411412759,25–48m,Month-to-month_Credit card (automatic),1.291764705882354
